-2.508053588867e+001,-3.335380554199e+000,3.009381837683e+000
-2.508053588867e+001,-3.335380554199e+000,4.491107779693e-002
-2.224597930908e+001,-2.448651123047e+001,-2.891318615345e+000
8.386394500732e+000,-3.231717681885e+001,-3.109517007826e+000
-2.791508483887e+001,1.781574821472e+001,2.710691832220e+000
-1.468589782715e+000,2.997351264954e+001,2.667108319667e+000
-1.381218147278e+001,-4.338108062744e+001,3.064871815724e+000
4.181636810303e+001,-3.910481643677e+001,3.107526617406e+000
-1.768034553528e+001,-1.451726150513e+001,3.000302089489e+000
4.020743560791e+001,-6.283411979675e+000,2.981474379603e+000
end_pose
-2.551882553101e+001,-3.065681457520e+000,3.022031476874e+000
-2.551882553101e+001,-3.065681457520e+000,2.674263130043e-002
-2.299571228027e+001,-2.399403381348e+001,-2.902822078275e+000
7.803108215332e+000,-3.149090576172e+001,3.138167128031e+000
-2.804192733765e+001,1.786267280579e+001,2.720793766596e+000
-1.837039947510e+000,2.959017562866e+001,2.674590285909e+000
-1.323239135742e+001,-4.584430313110e+001,3.031279366456e+000
4.204830169678e+001,-3.972124862671e+001,3.100581798703e+000
-1.700090789795e+001,-1.458570671082e+001,2.995728340930e+000
4.052307891846e+001,-6.135000228882e+000,2.980802028451e+000
end_pose
-2.599751281738e+001,-3.033775329590e+000,3.025423209234e+000
-2.599751281738e+001,-3.033775329590e+000,7.404208394715e-003
-2.348591613770e+001,-2.445258331299e+001,-2.915495942819e+000
7.337715148926e+000,-3.154293823242e+001,3.112876291605e+000
-2.850910186768e+001,1.838503074646e+001,2.766722628259e+000
-1.825454711914e+000,2.888442039490e+001,2.685677370697e+000
-1.276938056946e+001,-4.516688156128e+001,3.049357294251e+000
4.326152038574e+001,-3.998414611816e+001,3.101019227360e+000
-1.626120185852e+001,-1.538869094849e+001,2.985709191679e+000
4.024162292480e+001,-6.508815765381e+000,3.006913533879e+000
end_pose
-2.582030868530e+001,-3.217243194580e+000,3.017630040192e+000
-2.582030868530e+001,-3.217243194580e+000,3.185509122222e-002
-2.318432998657e+001,-2.431085586548e+001,-2.925129158071e+000
7.581409454346e+000,-3.107651901245e+001,3.100525358921e+000
-2.845629501343e+001,1.787636947632e+001,2.757353298716e+000
-1.589733123779e+000,2.873950958252e+001,2.700613253409e+000
-1.304632949829e+001,-4.549407577515e+001,3.049912054320e+000
4.377024078369e+001,-4.027046203613e+001,3.098921752191e+000
-1.681720352173e+001,-1.531881809235e+001,2.992338444164e+000
4.038523101807e+001,-6.717134475708e+000,3.029352061320e+000
end_pose
-2.594036483765e+001,-2.874950408936e+000,3.031214305872e+000
-2.594036483765e+001,-2.874950408936e+000,3.481661974058e-002
-2.358398818970e+001,-2.404501342773e+001,-2.918339560768e+000
7.272907257080e+000,-3.105068969727e+001,-3.137999546362e+000
-2.829674911499e+001,1.829511260986e+001,2.782226153973e+000
-1.146228790283e+000,2.849501419067e+001,2.805882906904e+000
-1.325807762146e+001,-4.557942199707e+001,3.058790311807e+000
4.361061859131e+001,-4.085979080200e+001,3.088220305407e+000
-1.655965232849e+001,-1.591759586334e+001,2.985260751372e+000
4.042851257324e+001,-6.935231208801e+000,3.024020572379e+000
end_pose
-2.581581878662e+001,-2.928478240967e+000,3.028638514352e+000
-2.581581878662e+001,-2.928478240967e+000,4.847564689740e-002
-2.340332794189e+001,-2.410777282715e+001,-2.924208326561e+000
7.543785095215e+000,-3.094319915771e+001,-3.125912537790e+000
-2.822829437256e+001,1.825081634521e+001,2.784481198895e+000
-8.524856567383e-001,2.846496582031e+001,2.688337244443e+000
-1.359945678711e+001,-4.564548110962e+001,3.064879087892e+000
4.340403366089e+001,-4.126396942139e+001,3.081767434845e+000
-1.696482086182e+001,-1.610079193115e+001,2.985580856627e+000
4.054592514038e+001,-7.054914474487e+000,3.024272829363e+000
end_pose
-2.589509963989e+001,-3.314651489258e+000,3.014281343650e+000
-2.589509963989e+001,-3.314651489258e+000,6.719700851414e-002
-2.317059707642e+001,-2.436050415039e+001,-2.932461159076e+000
7.749244689941e+000,-3.092276763916e+001,3.101041322341e+000
-2.861960220337e+001,1.773119735718e+001,2.781940674732e+000
-5.352363586426e-001,2.829107666016e+001,2.672758788258e+000
-1.365621566772e+001,-4.489704132080e+001,3.077569754779e+000
4.355759429932e+001,-4.122901535034e+001,3.085444867755e+000
-1.740304946899e+001,-1.595404720306e+001,2.990797702739e+000
4.040987396240e+001,-7.169470787048e+000,3.020843799970e+000
end_pose
-2.582662963867e+001,-3.054054260254e+000,3.023887270747e+000
-2.582662963867e+001,-3.054054260254e+000,8.544543844817e-002
-2.331656646729e+001,-2.413951873779e+001,-2.926969015168e+000
7.718318939209e+000,-3.090453338623e+001,3.085815550188e+000
-2.833670043945e+001,1.803141021729e+001,2.796427469190e+000
-1.986694335938e-002,2.821298599243e+001,2.671088645704e+000
-1.405731773376e+001,-4.510552597046e+001,3.079554291288e+000
4.210025024414e+001,-4.161709213257e+001,3.078226898540e+000
-1.750652122498e+001,-1.613095474243e+001,3.029544734889e+000
3.916406250000e+001,-9.754401206970e+000,2.973909495521e+000
end_pose
-2.591415786743e+001,-2.913227081299e+000,3.029644096556e+000
-2.591415786743e+001,-2.913227081299e+000,1.457772518235e-001
-2.352193069458e+001,-2.409895706177e+001,-2.917418538136e+000
8.480247497559e+000,-3.139565658569e+001,3.065174557106e+000
-2.830639266968e+001,1.827249908447e+001,2.804427365814e+000
3.879280090332e-001,2.833131408691e+001,2.669862808898e+000
-1.389661407471e+001,-4.536042785645e+001,3.079706955625e+000
4.284112548828e+001,-4.184465408325e+001,3.072083292720e+000
-1.718270874023e+001,-1.625858879089e+001,3.010842051433e+000
3.971401596069e+001,-8.776630401611e+000,2.984978345484e+000
end_pose
-2.591705322266e+001,-2.980464935303e+000,3.027095327740e+000
-2.591705322266e+001,-2.980464935303e+000,9.475301796271e-002
-2.344554901123e+001,-2.437749099731e+001,-2.911767779821e+000
8.708621978760e+000,-3.190024566650e+001,3.018503383818e+000
-2.838855743408e+001,1.841655921936e+001,2.778884857871e+000
1.017395019531e+000,2.957604598999e+001,2.747700305360e+000
-1.377775382996e+001,-4.542828750610e+001,3.073360417140e+000
4.314642333984e+001,-4.153819656372e+001,3.080039774166e+000
-1.713837242126e+001,-1.633377456665e+001,3.005524355450e+000
4.019996643066e+001,-8.483331680298e+000,2.989338528482e+000
end_pose
-2.588315200806e+001,-3.120605468750e+000,3.021606800142e+000
-2.588315200806e+001,-3.120605468750e+000,9.641123302633e-002
-2.330506515503e+001,-2.439818572998e+001,-2.903295198497e+000
8.482425689697e+000,-3.211978149414e+001,2.582440180310e+000
-2.846123886108e+001,1.815697479248e+001,2.776927224527e+000
7.121124267578e-001,2.929356956482e+001,2.924398981471e+000
-1.375566864014e+001,-4.516493606567e+001,3.073939318271e+000
4.406225204468e+001,-4.124734878540e+001,3.090867607108e+000
-1.726862335205e+001,-1.617158126831e+001,3.002320281744e+000
3.989915084839e+001,-8.157818794250e+000,2.999292403287e+000
end_pose
-2.583130645752e+001,-3.230060577393e+000,3.017193663793e+000
-2.583130645752e+001,-3.230060577393e+000,9.172721264789e-002
-2.314498901367e+001,-2.460265731812e+001,-2.905174442882e+000
8.430068969727e+000,-3.220983505249e+001,2.150423274935e+000
-2.851763153076e+001,1.814253425598e+001,2.756860056296e+000
9.610404968262e-001,3.007876205444e+001,-2.929467766447e+000
-1.379888725281e+001,-4.474903106689e+001,3.078377429634e+000
4.440464782715e+001,-4.106476974487e+001,3.090623345886e+000
-1.742344474792e+001,-1.591170310974e+001,3.003633235817e+000
4.008419036865e+001,-7.927274227142e+000,3.004519659269e+000
end_pose
-2.601779556274e+001,-3.343208312988e+000,3.013795941743e+000
-2.601779556274e+001,-3.343208312988e+000,1.043981532848e-001
-2.326561355591e+001,-2.464124679565e+001,-2.924530662064e+000
7.909549713135e+000,-3.151650619507e+001,1.280699955018e+000
-2.876997756958e+001,1.795483016968e+001,2.665420146657e+000
-3.133563995361e+000,3.117695236206e+001,-1.538416046575e+000
-1.361988830566e+001,-4.450177383423e+001,3.080285665420e+000
4.441872024536e+001,-4.093912887573e+001,3.078209260078e+000
-1.732208251953e+001,-1.585196304321e+001,3.004039981937e+000
4.062849426270e+001,-7.830056190491e+000,3.005839737056e+000
end_pose
-2.701411437988e+001,-3.352241516113e+000,3.018131523404e+000
-2.701411437988e+001,-3.352241516113e+000,5.228173409886e-002
-2.448402404785e+001,-2.344384384155e+001,-2.935179977370e+000
6.593044281006e+000,-2.995122528076e+001,8.916508407255e-001
-2.954420471191e+001,1.673936080933e+001,2.700473083376e+000
-2.589042663574e+000,2.946621322632e+001,-1.099834587352e+000
-1.197511672974e+001,-4.217077636719e+001,3.109323283174e+000
4.449664306641e+001,-4.034777832031e+001,3.094053839034e+000
-1.534212112427e+001,-1.543317413330e+001,2.993905166713e+000
4.269079971313e+001,-6.799560546875e+000,3.060400363879e+000
end_pose
-2.653866958618e+001,-2.347370147705e+000,3.053371432895e+000
-2.653866958618e+001,-2.347370147705e+000,-4.420482826789e-003
-2.485821151733e+001,-2.168692398071e+001,-2.869660023706e+000
5.444309234619e+000,-3.013648223877e+001,8.640326132670e-001
-2.821912765503e+001,1.699218559265e+001,2.902762141365e+000
-2.447006225586e+000,2.326711463928e+001,-7.803718677515e-001
-1.264914703369e+001,-4.200503921509e+001,3.111256040888e+000
4.457153320313e+001,-4.026862716675e+001,3.098883445734e+000
-1.499193572998e+001,-1.504317092896e+001,3.000711507734e+000
4.208394241333e+001,-6.948630332947e+000,3.041715894199e+000
end_pose
-2.617356109619e+001,-2.356025695801e+000,3.051819135900e+000
-2.617356109619e+001,-2.356025695801e+000,-1.616176325997e-002
-2.444873046875e+001,-2.144029235840e+001,-2.884908896503e+000
1.454116821289e+000,-2.823910903931e+001,5.833144411309e-001
-2.789839172363e+001,1.672824096680e+001,2.888591254363e+000
-1.641853332520e+000,2.351664161682e+001,-6.911158368014e-001
-1.229688072205e+001,-4.124249649048e+001,3.122987986238e+000
4.451857757568e+001,-4.018539428711e+001,3.087401489791e+000
-1.465035057068e+001,-1.520270824432e+001,2.996733593971e+000
4.252722167969e+001,-6.861597061157e+000,3.040792769957e+000
end_pose
-2.654555892944e+001,-2.497184753418e+000,3.047796825181e+000
-2.654555892944e+001,-2.497184753418e+000,-1.842449521644e-002
-2.472275924683e+001,-2.172332763672e+001,-2.935003639369e+000
7.193641662598e-001,-2.705546569824e+001,5.111136852612e-001
-2.836835861206e+001,1.672895622253e+001,2.862090685345e+000
-8.335762023926e-001,2.463186073303e+001,-5.695888647774e-001
-1.176909065247e+001,-4.086309051514e+001,3.130108432399e+000
4.497650146484e+001,-4.021126556396e+001,3.075418876944e+000
-1.422923469543e+001,-1.491448974609e+001,2.998896995401e+000
4.256404113770e+001,-6.754884719849e+000,3.042213594454e+000
end_pose
-2.680215072632e+001,-2.156255722046e+000,3.061315106307e+000
-2.680215072632e+001,-2.156255722046e+000,-4.630710837551e-002
-2.515452194214e+001,-2.221160697937e+001,-3.127745482682e+000
-1.181617355347e+001,-2.239632987976e+001,8.014914255472e-001
-2.844977951050e+001,1.789909744263e+001,2.888885950400e+000
-1.132209777832e+000,2.495323181152e+001,-4.772412655345e-001
-1.161196517944e+001,-4.058427429199e+001,3.131377750466e+000
4.512477874756e+001,-4.000466156006e+001,3.083616181848e+000
-1.374503707886e+001,-1.462001323700e+001,3.001958071294e+000
4.292890167236e+001,-6.654546260834e+000,3.036235531183e+000
end_pose
-2.688806152344e+001,-1.915590286255e+000,3.070469883637e+000
-2.688806152344e+001,-1.915590286255e+000,6.246194620822e-002
-2.538165283203e+001,-2.258708763123e+001,-3.091330752869e+000
-1.169115066528e+001,-2.327577018738e+001,7.490891942384e-001
-2.839447021484e+001,1.875590324402e+001,2.870096537308e+000
-1.310913085938e+000,2.629514503479e+001,-4.303767042788e-001
-1.148882484436e+001,-4.042646026611e+001,3.128697274715e+000
4.599462890625e+001,-3.968490982056e+001,3.086771686899e+000
-1.338530921936e+001,-1.440215873718e+001,2.995097680608e+000
4.365942382813e+001,-5.985097885132e+000,3.022390388279e+000
end_pose
-2.699700927734e+001,-1.722476959229e+000,3.077876435350e+000
-2.699700927734e+001,-1.722476959229e+000,1.007735537931e-001
-2.565267181396e+001,-2.251338005066e+001,3.130859986557e+000
-8.002410888672e+000,-2.232382392883e+001,3.573148186750e-001
-2.834133911133e+001,1.906842422485e+001,2.895998953852e+000
-1.265846252441e+000,2.585499191284e+001,-4.610893377674e-001
-1.142523384094e+001,-4.036123275757e+001,3.127001432629e+000
4.583393859863e+001,-3.952583312988e+001,3.086557066787e+000
-1.310898017883e+001,-1.432107257843e+001,2.997681576394e+000
4.378726959229e+001,-6.076075553894e+000,3.021448444870e+000
end_pose
-2.734839630127e+001,-1.707660675049e+000,3.079233414081e+000
-2.734839630127e+001,-1.707660675049e+000,5.140831731371e-002
-2.602980041504e+001,-2.269860267639e+001,-3.070557083109e+000
-6.434593200684e+000,-2.409290504456e+001,5.361059652529e-001
-2.866699218750e+001,1.928328323364e+001,2.896546435895e+000
-1.499717712402e+000,2.607705497742e+001,-5.534067057825e-001
-1.094574737549e+001,-4.027292251587e+001,3.121742931487e+000
4.663149642944e+001,-3.912982940674e+001,3.091671139012e+000
-1.258998870850e+001,-1.409793949127e+001,2.995366137250e+000
4.412734603882e+001,-5.744730949402e+000,3.031227422973e+000
end_pose
-2.742037963867e+001,-1.529857635498e+000,3.085857583808e+000
-2.742037963867e+001,-1.529857635498e+000,9.045407730175e-002
-2.623329162598e+001,-2.278017807007e+001,-3.068965565328e+000
-4.754333496094e+000,-2.434289550781e+001,5.895050944069e-001
-2.860746765137e+001,1.972046470642e+001,2.939840339083e+000
3.502120971680e-001,2.564332199097e+001,-5.469402492176e-001
-1.065535736084e+001,-4.021652603149e+001,3.119983854892e+000
4.683084106445e+001,-3.897415542603e+001,3.097701822062e+000
-1.211812591553e+001,-1.403120899200e+001,2.991300788901e+000
4.437844848633e+001,-5.475726127625e+000,3.050335291550e+000
end_pose
-2.764955139160e+001,-1.652101516724e+000,3.081912850014e+000
-2.764955139160e+001,-1.652101516724e+000,3.777759003005e-002
-2.638876342773e+001,-2.277783393860e+001,-3.039742088164e+000
-4.308071136475e+000,-2.503456687927e+001,4.932213509489e-001
-2.891033172607e+001,1.947362899780e+001,2.924761283255e+000
-8.097839355469e-001,2.566403007507e+001,-5.098395020990e-001
-1.009887504578e+001,-3.973861312866e+001,3.122087909847e+000
4.714734649658e+001,-3.862196731567e+001,3.110834372283e+000
-1.163985252380e+001,-1.391793727875e+001,2.994272635339e+000
4.446099853516e+001,-5.592846870422e+000,3.035697691129e+000
end_pose
-2.793222045898e+001,-2.013538360596e+000,3.069631173279e+000
-2.793222045898e+001,-2.013538360596e+000,1.544434400333e-001
-2.641540527344e+001,-2.318680953979e+001,-3.013487537533e+000
-3.823955535889e+000,-2.609682846069e+001,6.734503160778e-001
-2.944904327393e+001,1.915973281860e+001,2.920947269032e+000
-2.186325073242e+000,2.527468109131e+001,-4.587840180496e-001
-9.402158737183e+000,-3.785689163208e+001,-3.132349955427e+000
4.694946289063e+001,-3.837762832642e+001,3.109230455946e+000
-1.113046073914e+001,-1.373148250580e+001,2.993140396991e+000
4.527499389648e+001,-5.295911788940e+000,3.052018651065e+000
end_pose
-2.844797134399e+001,-2.101127624512e+000,3.067867767739e+000
-2.844797134399e+001,-2.101127624512e+000,2.265472077699e-001
-2.692191696167e+001,-2.294959449768e+001,-2.986375996959e+000
-3.051345825195e+000,-2.668475532532e+001,6.567275702134e-001
-2.997403335571e+001,1.874733924866e+001,2.917251787249e+000
-2.915035247803e+000,2.492171096802e+001,-4.649670234733e-001
-8.538579940796e+000,-3.716225433350e+001,-3.130002459687e+000
4.825305175781e+001,-3.782053375244e+001,3.112768366422e+000
-1.030742454529e+001,-1.299695205688e+001,3.000213974612e+000
4.557071685791e+001,-5.043916225433e+000,3.061687645012e+000
end_pose
-2.817885589600e+001,-1.726514816284e+000,3.080399822297e+000
